627  DEBUG [2013-03-11 00:48:06]  Finished creating instance of bean 'org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolver'
628  DEBUG [2013-03-11 00:48:06]  Creating instance of bean 'org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver'
632  DEBUG [2013-03-11 00:48:06]  Finished creating instance of bean 'org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver'
633  DEBUG [2013-03-11 00:48:06]  No HandlerExceptionResolvers found in servlet 'miyou': using default
633  DEBUG [2013-03-11 00:48:06]  Creating instance of bean 'org.springframework.web.servlet.view.DefaultRequestToViewNameTranslator'
637  DEBUG [2013-03-11 00:48:06]  Finished creating instance of bean 'org.springframework.web.servlet.view.DefaultRequestToViewNameTranslator'
637  DEBUG [2013-03-11 00:48:06]  Unable to locate RequestToViewNameTranslator with name 'viewNameTranslator': using default [org.springframework.web.servlet.view.DefaultRequestToViewNameTranslator@399c4364]
637  DEBUG [2013-03-11 00:48:06]  Returning cached instance of singleton bean 'org.springframework.web.servlet.view.InternalResourceViewResolver#0'
637  DEBUG [2013-03-11 00:48:06]  Published WebApplicationContext of servlet 'miyou' as ServletContext attribute with name [org.springframework.web.servlet.FrameworkServlet.CONTEXT.miyou]
637  INFO  [2013-03-11 00:48:06]  FrameworkServlet 'miyou': initialization completed in 618 ms
637  DEBUG [2013-03-11 00:48:06]  Servlet 'miyou' configured successfully
1259 INFO  [2013-03-11 00:48:07]  Closing WebApplicationContext for namespace 'miyou-servlet': startup date [Mon Mar 11 00:48:06 CST 2013]; root of context hierarchy
1259 DEBUG [2013-03-11 00:48:07]  Returning cached instance of singleton bean 'lifecycleProcessor'
1259 INFO  [2013-03-11 00:48:07]  Destroying singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@4fe2fe5d: defining beans [recentMiyouController,RecentMiyouService,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping#0,org.springframework.format.support.FormattingConversionServiceFactoryBean#0,org.springframework.web.servlet.mvc.annotation.AnnotationMethodHandlerAdapter#0,org.springframework.web.servlet.handler.MappedInterceptor#0,org.springframework.web.servlet.view.InternalResourceViewResolver#0,org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter#0]; root of factory hierarchy
1259 DEBUG [2013-03-11 00:48:07]  Retrieved dependent beans for bean '(inner bean)#1': [org.springframework.web.servlet.mvc.annotation.AnnotationMethodHandlerAdapter#0]
1260 DEBUG [2013-03-11 00:48:07]  Retrieved dependent beans for bean '(inner bean)': [org.springframework.web.servlet.handler.MappedInterceptor#0]
0    DEBUG [2013-03-11 00:48:15]  Initializing servlet 'miyou'
20   INFO  [2013-03-11 00:48:15]  FrameworkServlet 'miyou': initialization started
23   DEBUG [2013-03-11 00:48:15]  Servlet with name 'miyou' will try to create custom WebApplicationContext context of class 'org.springframework.web.context.support.XmlWebApplicationContext', using parent context [null]
54   INFO  [2013-03-11 00:48:15]  Refreshing WebApplicationContext for namespace 'miyou-servlet': startup date [Mon Mar 11 00:48:15 CST 2013]; root of context hierarchy
97   INFO  [2013-03-11 00:48:15]  Loading XML bean definitions from ServletContext resource [/WEB-INF/miyou-servlet.xml]
99   DEBUG [2013-03-11 00:48:15]  Using JAXP provider [com.sun.org.apache.xerces.internal.jaxp.DocumentBuilderFactoryImpl]
125  DEBUG [2013-03-11 00:48:15]  Loading schema mappings from [META-INF/spring.schemas]
127  DEBUG [2013-03-11 00:48:15]  Loaded schema mappings: {http://www.springframework.org/schema/lang/spring-lang.xsd=org/springframework/scripting/config/spring-lang-3.0.xsd, http://www.springframework.org/schema/lang/spring-lang-2.5.xsd=org/springframework/scripting/config/spring-lang-2.5.xsd, http://www.springframework.org/schema/mvc/spring-mvc.xsd=org/springframework/web/servlet/config/spring-mvc-3.0.xsd, http://www.springframework.org/schema/context/spring-context-2.5.xsd=org/springframework/context/config/spring-context-2.5.xsd, http://www.springframework.org/schema/mvc/spring-mvc-3.0.xsd=org/springframework/web/servlet/config/spring-mvc-3.0.xsd, http://www.springframework.org/schema/aop/spring-aop.xsd=org/springframework/aop/config/spring-aop-3.0.xsd, http://www.springframework.org/schema/context/spring-context.xsd=org/springframework/context/config/spring-context-3.0.xsd, http://www.springframework.org/schema/util/spring-util-3.0.xsd=org/springframework/beans/factory/xml/spring-util-3.0.xsd, http://www.springframework.org/schema/util/spring-util-2.0.xsd=org/springframework/beans/factory/xml/spring-util-2.0.xsd, http://www.springframework.org/schema/task/spring-task-3.0.xsd=org/springframework/scheduling/config/spring-task-3.0.xsd, http://www.springframework.org/schema/util/spring-util-2.5.xsd=org/springframework/beans/factory/xml/spring-util-2.5.xsd, http://www.springframework.org/schema/tool/spring-tool-3.0.xsd=org/springframework/beans/factory/xml/spring-tool-3.0.xsd, http://www.springframework.org/schema/tool/spring-tool-2.0.xsd=org/springframework/beans/factory/xml/spring-tool-2.0.xsd, http://www.springframework.org/schema/task/spring-task.xsd=org/springframework/scheduling/config/spring-task-3.0.xsd, http://www.springframework.org/schema/context/spring-context-3.0.xsd=org/springframework/context/config/spring-context-3.0.xsd, http://www.springframework.org/schema/beans/spring-beans-2.0.xsd=org/springframework/beans/factory/xml/spring-beans-2.0.xsd, http://www.springframework.org/schema/tool/spring-tool-2.5.xsd=org/springframework/beans/factory/xml/spring-tool-2.5.xsd, http://www.springframework.org/schema/jee/spring-jee.xsd=org/springframework/ejb/config/spring-jee-3.0.xsd, http://www.springframework.org/schema/beans/spring-beans-2.5.xsd=org/springframework/beans/factory/xml/spring-beans-2.5.xsd, http://www.springframework.org/schema/beans/spring-beans.xsd=org/springframework/beans/factory/xml/spring-beans-3.0.xsd, http://www.springframework.org/schema/tool/spring-tool.xsd=org/springframework/beans/factory/xml/spring-tool-3.0.xsd, http://www.springframework.org/schema/aop/spring-aop-3.0.xsd=org/springframework/aop/config/spring-aop-3.0.xsd, http://www.springframework.org/schema/jee/spring-jee-3.0.xsd=org/springframework/ejb/config/spring-jee-3.0.xsd, http://www.springframework.org/schema/aop/spring-aop-2.0.xsd=org/springframework/aop/config/spring-aop-2.0.xsd, http://www.springframework.org/schema/jee/spring-jee-2.0.xsd=org/springframework/ejb/config/spring-jee-2.0.xsd, http://www.springframework.org/schema/aop/spring-aop-2.5.xsd=org/springframework/aop/config/spring-aop-2.5.xsd, http://www.springframework.org/schema/jee/spring-jee-2.5.xsd=org/springframework/ejb/config/spring-jee-2.5.xsd, http://www.springframework.org/schema/beans/spring-beans-3.0.xsd=org/springframework/beans/factory/xml/spring-beans-3.0.xsd, http://www.springframework.org/schema/lang/spring-lang-3.0.xsd=org/springframework/scripting/config/spring-lang-3.0.xsd, http://www.springframework.org/schema/lang/spring-lang-2.0.xsd=org/springframework/scripting/config/spring-lang-2.0.xsd, http://www.springframework.org/schema/util/spring-util.xsd=org/springframework/beans/factory/xml/spring-util-3.0.xsd}
127  DEBUG [2013-03-11 00:48:15]  Found XML schema [http://www.springframework.org/schema/beans/spring-beans.xsd] in classpath: org/springframework/beans/factory/xml/spring-beans-3.0.xsd
160  DEBUG [2013-03-11 00:48:16]  Found XML schema [http://www.springframework.org/schema/context/spring-context-3.0.xsd] in classpath: org/springframework/context/config/spring-context-3.0.xsd
166  DEBUG [2013-03-11 00:48:16]  Found XML schema [http://www.springframework.org/schema/tool/spring-tool-3.0.xsd] in classpath: org/springframework/beans/factory/xml/spring-tool-3.0.xsd
174  DEBUG [2013-03-11 00:48:16]  Found XML schema [http://www.springframework.org/schema/mvc/spring-mvc.xsd] in classpath: org/springframework/web/servlet/config/spring-mvc-3.0.xsd
184  DEBUG [2013-03-11 00:48:16]  Loading bean definitions
196  DEBUG [2013-03-11 00:48:16]  Loaded NamespaceHandler mappings: {http://www.springframework.org/schema/p=org.springframework.beans.factory.xml.SimplePropertyNamespaceHandler, http://www.springframework.org/schema/lang=org.springframework.scripting.config.LangNamespaceHandler, http://www.springframework.org/schema/jee=org.springframework.ejb.config.JeeNamespaceHandler, http://www.springframework.org/schema/aop=org.springframework.aop.config.AopNamespaceHandler, http://www.springframework.org/schema/mvc=org.springframework.web.servlet.config.MvcNamespaceHandler, http://www.springframework.org/schema/util=org.springframework.beans.factory.xml.UtilNamespaceHandler, http://www.springframework.org/schema/task=org.springframework.scheduling.config.TaskNamespaceHandler, http://www.springframework.org/schema/context=org.springframework.context.config.ContextNamespaceHandler}
222  DEBUG [2013-03-11 00:48:16]  Looking for matching resources in directory tree [/Users/chenxiaojian/code/xiaojian-miyou/src/main/webapp/WEB-INF/classes/com/miyou]
222  DEBUG [2013-03-11 00:48:16]  Searching directory [/Users/chenxiaojian/code/xiaojian-miyou/src/main/webapp/WEB-INF/classes/com/miyou] for files matching pattern [/Users/chenxiaojian/code/xiaojian-miyou/src/main/webapp/WEB-INF/classes/com/miyou/**/*.class]
224  DEBUG [2013-03-11 00:48:16]  Searching directory [/Users/chenxiaojian/code/xiaojian-miyou/src/main/webapp/WEB-INF/classes/com/miyou/controller] for files matching pattern [/Users/chenxiaojian/code/xiaojian-miyou/src/main/webapp/WEB-INF/classes/com/miyou/**/*.class]
225  DEBUG [2013-03-11 00:48:16]  Searching directory [/Users/chenxiaojian/code/xiaojian-miyou/src/main/webapp/WEB-INF/classes/com/miyou/service] for files matching pattern [/Users/chenxiaojian/code/xiaojian-miyou/src/main/webapp/WEB-INF/classes/com/miyou/**/*.class]
225  DEBUG [2013-03-11 00:48:16]  Searching directory [/Users/chenxiaojian/code/xiaojian-miyou/src/main/webapp/WEB-INF/classes/com/miyou/service/impl] for files matching pattern [/Users/chenxiaojian/code/xiaojian-miyou/src/main/webapp/WEB-INF/classes/com/miyou/**/*.class]
229  DEBUG [2013-03-11 00:48:16]  Resolved location pattern [classpath*:com/miyou/**/*.class] to resources [file [/Users/chenxiaojian/code/xiaojian-miyou/src/main/webapp/WEB-INF/classes/com/miyou/controller/RecentMiyouController.class], file [/Users/chenxiaojian/code/xiaojian-miyou/src/main/webapp/WEB-INF/classes/com/miyou/service/impl/RecentMiyouServiceImp$1.class], file [/Users/chenxiaojian/code/xiaojian-miyou/src/main/webapp/WEB-INF/classes/com/miyou/service/impl/RecentMiyouServiceImp$2.class], file [/Users/chenxiaojian/code/xiaojian-miyou/src/main/webapp/WEB-INF/classes/com/miyou/service/impl/RecentMiyouServiceImp.class], file [/Users/chenxiaojian/code/xiaojian-miyou/src/main/webapp/WEB-INF/classes/com/miyou/service/RecentMiyouService.class]]
260  DEBUG [2013-03-11 00:48:16]  Identified candidate component class: file [/Users/chenxiaojian/code/xiaojian-miyou/src/main/webapp/WEB-INF/classes/com/miyou/controller/RecentMiyouController.class]
262  DEBUG [2013-03-11 00:48:16]  Identified candidate component class: file [/Users/chenxiaojian/code/xiaojian-miyou/src/main/webapp/WEB-INF/classes/com/miyou/service/impl/RecentMiyouServiceImp.class]
293  DEBUG [2013-03-11 00:48:16]  Neither XML 'id' nor 'name' specified - using generated bean name [org.springframework.web.servlet.view.InternalResourceViewResolver#0]
294  DEBUG [2013-03-11 00:48:16]  Neither XML 'id' nor 'name' specified - using generated bean name [org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter#0]
294  DEBUG [2013-03-11 00:48:16]  Loaded 12 bean definitions from location pattern [/WEB-INF/miyou-servlet.xml]
294  DEBUG [2013-03-11 00:48:16]  Bean factory for WebApplicationContext for namespace 'miyou-servlet': org.springframework.beans.factory.support.DefaultListableBeanFactory@2025b64d: defining beans [recentMiyouController,RecentMiyouService,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping#0,org.springframework.format.support.FormattingConversionServiceFactoryBean#0,org.springframework.web.servlet.mvc.annotation.AnnotationMethodHandlerAdapter#0,org.springframework.web.servlet.handler.MappedInterceptor#0,org.springframework.web.servlet.view.InternalResourceViewResolver#0,org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter#0]; root of factory hierarchy
307  DEBUG [2013-03-11 00:48:16]  Creating shared instance of singleton bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
307  DEBUG [2013-03-11 00:48:16]  Creating instance of bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
312  DEBUG [2013-03-11 00:48:16]  Eagerly caching bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor' to allow for resolving potential circular references
312  DEBUG [2013-03-11 00:48:16]  Finished creating instance of bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
342  DEBUG [2013-03-11 00:48:16]  Creating shared instance of singleton bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
342  DEBUG [2013-03-11 00:48:16]  Creating instance of bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
343  DEBUG [2013-03-11 00:48:16]  Eagerly caching bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor' to allow for resolving potential circular references
343  DEBUG [2013-03-11 00:48:16]  Finished creating instance of bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
343  DEBUG [2013-03-11 00:48:16]  Creating shared instance of singleton bean 'org.springframework.context.annotation.internalRequiredAnnotationProcessor'
343  DEBUG [2013-03-11 00:48:16]  Creating instance of bean 'org.springframework.context.annotation.internalRequiredAnnotationProcessor'
344  DEBUG [2013-03-11 00:48:16]  Eagerly caching bean 'org.springframework.context.annotation.internalRequiredAnnotationProcessor' to allow for resolving potential circular references
344  DEBUG [2013-03-11 00:48:16]  Finished creating instance of bean 'org.springframework.context.annotation.internalRequiredAnnotationProcessor'
344  DEBUG [2013-03-11 00:48:16]  Creating shared instance of singleton bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor'
344  DEBUG [2013-03-11 00:48:16]  Creating instance of bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor'
348  DEBUG [2013-03-11 00:48:16]  Eagerly caching bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor' to allow for resolving potential circular references
348  DEBUG [2013-03-11 00:48:16]  Finished creating instance of bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor'
350  DEBUG [2013-03-11 00:48:16]  Unable to locate MessageSource with name 'messageSource': using default [org.springframework.context.support.DelegatingMessageSource@40bf015]
351  DEBUG [2013-03-11 00:48:16]  Unable to locate ApplicationEventMulticaster with name 'applicationEventMulticaster': using default [org.springframework.context.event.SimpleApplicationEventMulticaster@3bea817f]
353  DEBUG [2013-03-11 00:48:16]  Unable to locate ThemeSource with name 'themeSource': using default [org.springframework.ui.context.support.ResourceBundleThemeSource@7b93d2f2]
354  INFO  [2013-03-11 00:48:16]  Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@2025b64d: defining beans [recentMiyouController,RecentMiyouService,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping#0,org.springframework.format.support.FormattingConversionServiceFactoryBean#0,org.springframework.web.servlet.mvc.annotation.AnnotationMethodHandlerAdapter#0,org.springframework.web.servlet.handler.MappedInterceptor#0,org.springframework.web.servlet.view.InternalResourceViewResolver#0,org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter#0]; root of factory hierarchy
354  DEBUG [2013-03-11 00:48:16]  Creating shared instance of singleton bean 'recentMiyouController'
354  DEBUG [2013-03-11 00:48:16]  Creating instance of bean 'recentMiyouController'
362  DEBUG [2013-03-11 00:48:16]  Found injected element on class [com.miyou.controller.RecentMiyouController]: AutowiredFieldElement for com.miyou.service.RecentMiyouService com.miyou.controller.RecentMiyouController.recentMiyouService
362  DEBUG [2013-03-11 00:48:16]  Eagerly caching bean 'recentMiyouController' to allow for resolving potential circular references
367  DEBUG [2013-03-11 00:48:16]  Processing injected method of bean 'recentMiyouController': AutowiredFieldElement for com.miyou.service.RecentMiyouService com.miyou.controller.RecentMiyouController.recentMiyouService
369  DEBUG [2013-03-11 00:48:16]  Creating shared instance of singleton bean 'RecentMiyouService'
370  DEBUG [2013-03-11 00:48:16]  Creating instance of bean 'RecentMiyouService'
371  DEBUG [2013-03-11 00:48:16]  Eagerly caching bean 'RecentMiyouService' to allow for resolving potential circular references
373  DEBUG [2013-03-11 00:48:16]  Finished creating instance of bean 'RecentMiyouService'
374  DEBUG [2013-03-11 00:48:16]  Autowiring by type from bean name 'recentMiyouController' to bean named 'RecentMiyouService'
374  DEBUG [2013-03-11 00:48:16]  Finished creating instance of bean 'recentMiyouController'
374  DEBUG [2013-03-11 00:48:16]  Returning cached instance of singleton bean 'RecentMiyouService'
374  DEBUG [2013-03-11 00:48:16]  Returning cached instance of singleton bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
374  DEBUG [2013-03-11 00:48:16]  Returning cached instance of singleton bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
374  DEBUG [2013-03-11 00:48:16]  Returning cached instance of singleton bean 'org.springframework.context.annotation.internalRequiredAnnotationProcessor'
374  DEBUG [2013-03-11 00:48:16]  Returning cached instance of singleton bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor'
374  DEBUG [2013-03-11 00:48:16]  Creating shared instance of singleton bean 'org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping#0'
374  DEBUG [2013-03-11 00:48:16]  Creating instance of bean 'org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping#0'
377  DEBUG [2013-03-11 00:48:16]  Eagerly caching bean 'org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping#0' to allow for resolving potential circular references
390  DEBUG [2013-03-11 00:48:16]  Creating shared instance of singleton bean 'org.springframework.web.servlet.handler.MappedInterceptor#0'
390  DEBUG [2013-03-11 00:48:16]  Creating instance of bean 'org.springframework.web.servlet.handler.MappedInterceptor#0'
393  DEBUG [2013-03-11 00:48:16]  Creating instance of bean '(inner bean)'
399  DEBUG [2013-03-11 00:48:16]  Creating shared instance of singleton bean 'org.springframework.format.support.FormattingConversionServiceFactoryBean#0'
399  DEBUG [2013-03-11 00:48:16]  Creating instance of bean 'org.springframework.format.support.FormattingConversionServiceFactoryBean#0'
399  DEBUG [2013-03-11 00:48:16]  Eagerly caching bean 'org.springframework.format.support.FormattingConversionServiceFactoryBean#0' to allow for resolving potential circular references
402  DEBUG [2013-03-11 00:48:16]  Invoking afterPropertiesSet() on bean with name 'org.springframework.format.support.FormattingConversionServiceFactoryBean#0'
417  DEBUG [2013-03-11 00:48:16]  Finished creating instance of bean 'org.springframework.format.support.FormattingConversionServiceFactoryBean#0'
423  DEBUG [2013-03-11 00:48:16]  Finished creating instance of bean '(inner bean)'
428  DEBUG [2013-03-11 00:48:16]  No property editor [org.springframework.web.context.request.WebRequestInterceptorEditor] found for type org.springframework.web.context.request.WebRequestInterceptor according to 'Editor' suffix convention
429  DEBUG [2013-03-11 00:48:16]  Eagerly caching bean 'org.springframework.web.servlet.handler.MappedInterceptor#0' to allow for resolving potential circular references
431  DEBUG [2013-03-11 00:48:16]  Finished creating instance of bean 'org.springframework.web.servlet.handler.MappedInterceptor#0'
431  DEBUG [2013-03-11 00:48:16]  Looking for URL mappings in application context: WebApplicationContext for namespace 'miyou-servlet': startup date [Mon Mar 11 00:48:15 CST 2013]; root of context hierarchy
433  DEBUG [2013-03-11 00:48:16]  Returning cached instance of singleton bean 'recentMiyouController'
433  INFO  [2013-03-11 00:48:16]  Mapped URL path [/miyou/user/{uid}] onto handler 'recentMiyouController'
433  DEBUG [2013-03-11 00:48:16]  Returning cached instance of singleton bean 'recentMiyouController'
434  INFO  [2013-03-11 00:48:16]  Mapped URL path [/miyou/user/{uid}.*] onto handler 'recentMiyouController'
434  DEBUG [2013-03-11 00:48:16]  Returning cached instance of singleton bean 'recentMiyouController'
434  INFO  [2013-03-11 00:48:16]  Mapped URL path [/miyou/user/{uid}/] onto handler 'recentMiyouController'
435  DEBUG [2013-03-11 00:48:16]  Rejected bean name 'RecentMiyouService': no URL paths identified
435  DEBUG [2013-03-11 00:48:16]  Rejected bean name 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor': no URL paths identified
435  DEBUG [2013-03-11 00:48:16]  Rejected bean name 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor': no URL paths identified
435  DEBUG [2013-03-11 00:48:16]  Rejected bean name 'org.springframework.context.annotation.internalRequiredAnnotationProcessor': no URL paths identified
435  DEBUG [2013-03-11 00:48:16]  Rejected bean name 'org.springframework.context.annotation.internalCommonAnnotationProcessor': no URL paths identified
435  DEBUG [2013-03-11 00:48:16]  Rejected bean name 'org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping#0': no URL paths identified
436  DEBUG [2013-03-11 00:48:16]  Rejected bean name 'org.springframework.format.support.FormattingConversionServiceFactoryBean#0': no URL paths identified
436  DEBUG [2013-03-11 00:48:16]  Rejected bean name 'org.springframework.web.servlet.mvc.annotation.AnnotationMethodHandlerAdapter#0': no URL paths identified
436  DEBUG [2013-03-11 00:48:16]  Rejected bean name 'org.springframework.web.servlet.handler.MappedInterceptor#0': no URL paths identified
436  DEBUG [2013-03-11 00:48:16]  Rejected bean name 'org.springframework.web.servlet.view.InternalResourceViewResolver#0': no URL paths identified
436  DEBUG [2013-03-11 00:48:16]  Rejected bean name 'org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter#0': no URL paths identified
436  DEBUG [2013-03-11 00:48:16]  Rejected bean name 'systemProperties': no URL paths identified
436  DEBUG [2013-03-11 00:48:16]  Rejected bean name 'systemEnvironment': no URL paths identified
436  DEBUG [2013-03-11 00:48:16]  Rejected bean name 'servletContext': no URL paths identified
436  DEBUG [2013-03-11 00:48:16]  Rejected bean name 'servletConfig': no URL paths identified
436  DEBUG [2013-03-11 00:48:16]  Rejected bean name 'contextParameters': no URL paths identified
436  DEBUG [2013-03-11 00:48:16]  Rejected bean name 'contextAttributes': no URL paths identified
437  DEBUG [2013-03-11 00:48:16]  Rejected bean name 'messageSource': no URL paths identified
437  DEBUG [2013-03-11 00:48:16]  Rejected bean name 'applicationEventMulticaster': no URL paths identified
437  DEBUG [2013-03-11 00:48:16]  Finished creating instance of bean 'org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping#0'
437  DEBUG [2013-03-11 00:48:16]  Returning cached instance of singleton bean 'org.springframework.format.support.FormattingConversionServiceFactoryBean#0'
437  DEBUG [2013-03-11 00:48:16]  Creating shared instance of singleton bean 'org.springframework.web.servlet.mvc.annotation.AnnotationMethodHandlerAdapter#0'
437  DEBUG [2013-03-11 00:48:16]  Creating instance of bean 'org.springframework.web.servlet.mvc.annotation.AnnotationMethodHandlerAdapter#0'
511  DEBUG [2013-03-11 00:48:16]  Eagerly caching bean 'org.springframework.web.servlet.mvc.annotation.AnnotationMethodHandlerAdapter#0' to allow for resolving potential circular references
520  DEBUG [2013-03-11 00:48:16]  Creating instance of bean '(inner bean)#1'
523  DEBUG [2013-03-11 00:48:16]  Returning cached instance of singleton bean 'org.springframework.format.support.FormattingConversionServiceFactoryBean#0'
523  DEBUG [2013-03-11 00:48:16]  Finished creating instance of bean '(inner bean)#1'
524  DEBUG [2013-03-11 00:48:16]  Creating instance of bean '(inner bean)#2'
539  DEBUG [2013-03-11 00:48:16]  Finished creating instance of bean '(inner bean)#2'
540  DEBUG [2013-03-11 00:48:16]  Creating instance of bean '(inner bean)#3'
554  DEBUG [2013-03-11 00:48:16]  Finished creating instance of bean '(inner bean)#3'
554  DEBUG [2013-03-11 00:48:16]  Creating instance of bean '(inner bean)#4'
556  DEBUG [2013-03-11 00:48:16]  Finished creating instance of bean '(inner bean)#4'
557  DEBUG [2013-03-11 00:48:16]  Creating instance of bean '(inner bean)#5'
565  DEBUG [2013-03-11 00:48:16]  Finished creating instance of bean '(inner bean)#5'
565  DEBUG [2013-03-11 00:48:16]  Creating instance of bean '(inner bean)#6'
583  DEBUG [2013-03-11 00:48:16]  Finished creating instance of bean '(inner bean)#6'
583  DEBUG [2013-03-11 00:48:16]  Creating instance of bean '(inner bean)#7'
594  DEBUG [2013-03-11 00:48:16]  Finished creating instance of bean '(inner bean)#7'
594  DEBUG [2013-03-11 00:48:16]  Finished creating instance of bean 'org.springframework.web.servlet.mvc.annotation.AnnotationMethodHandlerAdapter#0'
594  DEBUG [2013-03-11 00:48:16]  Returning cached instance of singleton bean 'org.springframework.web.servlet.handler.MappedInterceptor#0'
594  DEBUG [2013-03-11 00:48:16]  Creating shared instance of singleton bean 'org.springframework.web.servlet.view.InternalResourceViewResolver#0'
594  DEBUG [2013-03-11 00:48:16]  Creating instance of bean 'org.springframework.web.servlet.view.InternalResourceViewResolver#0'
598  DEBUG [2013-03-11 00:48:16]  Eagerly caching bean 'org.springframework.web.servlet.view.InternalResourceViewResolver#0' to allow for resolving potential circular references
606  DEBUG [2013-03-11 00:48:16]  Finished creating instance of bean 'org.springframework.web.servlet.view.InternalResourceViewResolver#0'
606  DEBUG [2013-03-11 00:48:16]  Creating shared instance of singleton bean 'org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter#0'
606  DEBUG [2013-03-11 00:48:16]  Creating instance of bean 'org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter#0'
607  DEBUG [2013-03-11 00:48:16]  Eagerly caching bean 'org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter#0' to allow for resolving potential circular references
608  DEBUG [2013-03-11 00:48:16]  Finished creating instance of bean 'org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter#0'
610  DEBUG [2013-03-11 00:48:16]  Unable to locate LifecycleProcessor with name 'lifecycleProcessor': using default [org.springframework.context.support.DefaultLifecycleProcessor@246d12a9]
610  DEBUG [2013-03-11 00:48:16]  Returning cached instance of singleton bean 'lifecycleProcessor'
611  DEBUG [2013-03-11 00:48:16]  Unable to locate MultipartResolver with name 'multipartResolver': no multipart request handling provided
612  DEBUG [2013-03-11 00:48:16]  Creating instance of bean 'org.springframework.web.servlet.i18n.AcceptHeaderLocaleResolver'
615  DEBUG [2013-03-11 00:48:16]  Finished creating instance of bean 'org.springframework.web.servlet.i18n.AcceptHeaderLocaleResolver'
615  DEBUG [2013-03-11 00:48:16]  Unable to locate LocaleResolver with name 'localeResolver': using default [org.springframework.web.servlet.i18n.AcceptHeaderLocaleResolver@11652e61]
616  DEBUG [2013-03-11 00:48:16]  Creating instance of bean 'org.springframework.web.servlet.theme.FixedThemeResolver'
619  DEBUG [2013-03-11 00:48:16]  Finished creating instance of bean 'org.springframework.web.servlet.theme.FixedThemeResolver'
619  DEBUG [2013-03-11 00:48:16]  Unable to locate ThemeResolver with name 'themeResolver': using default [org.springframework.web.servlet.theme.FixedThemeResolver@7bcf6f61]
619  DEBUG [2013-03-11 00:48:16]  Returning cached instance of singleton bean 'org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping#0'
620  DEBUG [2013-03-11 00:48:16]  Returning cached instance of singleton bean 'org.springframework.web.servlet.mvc.annotation.AnnotationMethodHandlerAdapter#0'
620  DEBUG [2013-03-11 00:48:16]  Returning cached instance of singleton bean 'org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter#0'
